timestamp,area_id,source_id,target_id,bytes,upload_type,pkt_id,sc_start,sc_num,slot_index,stage,scheduled_delay_ms
000060,,8,4,76544,edgecooper_hd_exact,1,0,1,,,
000060,,12,4,34000,edgecooper_hd_exact,2,1,1,,,
000060,,1,11,76928,edgecooper_hd_exact,3,2,1,,,
000060,,9,11,77168,edgecooper_hd_exact,4,3,1,,,
000060,,2,11,49344,edgecooper_hd_exact,5,4,1,,,
000060,,10,13,77568,edgecooper_hd_exact,6,5,1,,,
000060,,19,13,24736,edgecooper_hd_exact,7,6,1,,,
000060,,5,13,77312,edgecooper_hd_exact,8,7,1,,,
000060,,6,15,71760,edgecooper_hd_exact,9,8,1,,,
000060,,7,16,74048,edgecooper_hd_exact,10,9,1,,,
